"","year_vcs","first_vcs","first_vcs_other","first_bazaar","first_cvs","first_git","first_hg","first_monotone","first_svn","first_other","first_other_text","use_bitbucket","use_github","use_gitlab","use_sourceforge","use_selfhost","use_nothing","use_other_platform","use_selfhost_text","use_other_platform_text","why_no_platform","freq_git","freq_git_text","freq_platform","freq_platform_text","use_local_gui","use_local_term","use_local_other","use_local_other_text","why_vcs","why_vcs_text","how_learn_books","how_learn_credit_course","how_learn_online_course","how_learn_rtfm","how_learn_accel","how_learn_webinar","how_learn_workshop","how_learn_other","how_learn_other_text","who_taught_git","when_learn_git","when_learn_git_other","local_ease","ghp_ease","proficiency","freq_reteach","freq_reteach_text","fave_resource","have_taught","make_materials","regularly_teach","teach_inperson","teach_vasync","teach_vsync","improve_teaching","why_ghps","why_ghps_other_text","ghp_as_backup","use_ci","use_annotation","use_fork_pr","use_issues","use_pages","use_boards","use_wikis","use_other_feat","use_other_feat_text","how_use_ci","private_fund","public_fund","dontknow_fund","no_funds","other_fund","other_fund_text","fund_open","scholexp_collab","scholexp_edu","scholexp_method","scholexp_peerprod","scholexp_peer_review","scholexp_pub","scholexp_qa","scholexp_repro","scholexp_other","scholexp_other_text","author_collab","freq_author_collab","freq_author_collab_text","onboarding","how_doc","aca_platform","copy_longterm","archive_figshare","archive_ir","archive_osf","archive_sh","archive_zenodo","archive_other","archive_other_text","disc","disc_other_text","status","status_other_text","length_role","institution","institution_other_text"
"214","2003","SVN","-99",0,0,1,1,0,1,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",1,1,0,"-99","Other:","Required local repository control not available when using SVN.",0,0,0,1,0,0,0,1,"While working with other developers.","No one specifically. I learned the features as I required them. Various other developers have helped me refine my own set of best practices.","After entering postsecondary education","-99","3","2","3","Other:","I'm not quite sure what this question means. I sometimes/often need to learn features of git I've never used before, but since I use a core set of features regularly, I never ""forget"". So maybe the answer here is ""Never"".","For experienced developers who haven't used git before, some combination of https://git-scm.com/book/en/v2 (emphasis on starting at https://git-scm.com/docs/gittutorial) and https://try.github.io/, along with personal instruction. For those with limited prior experience or visual learners, interactive tutorials for low-level commands like https://www.katacoda.com/courses/git or https://learngitbranching.js.org/ are useful. Both groups (particularly those planning on deploying releases to the public) should get high-level introductions to modern flow practices such as https://guides.github.com/introduction/flow/.","Yes","I mix original and secondary materials","No",1,0,0,"Clear information on learning outcomes when using interactive tutorials online. For example, I often tell people about both https://www.katacoda.com/courses/git and https://learngitbranching.js.org/. I prefer the former, but I have no specific evidence that it's a ""better"" learning experience.","Other:","We treat our version control, collaboration, and sharing needs holistically, so it's hard to answer this question. The answer would really be ""yes, these are all primary reasons"".","No",1,1,1,1,1,1,1,1,"Code coverage, maintainability checking, code formatting (all via plugins/integration with other services)","We use Travis CI to ensure code builds and runs on multiple platforms in multiple versions of a particular language.",1,0,0,0,0,"-99","",1,1,0,0,1,0,1,1,0,"-99","Yes","Daily","-99","Yes","We maintain an internal set of best practices documents, indexed and version-controlled separately from our production workflow on GitHub.","Maybe","Yes",0,1,0,0,0,0,"-99","Information Science ","-99","Staff","-99","8-10 years","Public University","-99"
"215","2017","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Weekly","-99","Weekly","-99",0,1,0,"-99","My collaborators use it.","-99",1,0,0,1,0,0,0,0,"-99","-99","After entering postsecondary education","-99","5","5","2","Once a semester","-99","-99","No","","",NA,NA,NA,"","Publishing (e.g. making content available online)","-99","Yes",1,0,0,0,0,0,0,0,"-99","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"216","2014","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,0,"-99","I need a version control system.","-99",0,0,0,1,0,0,0,0,"-99","-99","Before entering postsecondary education","-99","","","","","","","","","",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"217","2012","Git","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Weekly","-99","Daily","-99",0,1,0,"-99","I need a version control system.","-99",0,0,0,1,0,0,0,0,"-99","-99","Before entering postsecondary education","-99","4","3","3","Once a semester","-99","-99","Yes","I make them myself","No",1,0,0,"-99","Publishing (e.g. making content available online)","-99","Yes",1,0,1,1,1,0,0,0,"-99","-99",1,0,0,0,0,"-99","",1,1,0,1,0,1,0,1,0,"-99","Yes","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"218","2013","Git","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,1,"GitHub web pages","My collaborators use it.","-99",0,0,0,1,0,0,0,0,"-99","-99","After entering postsecondary education","-99","3","3","3","Never","-99","-99","Yes","I make them myself","No",1,0,0,"-99","Publishing (e.g. making content available online)","-99","Yes",1,0,1,1,1,0,1,0,"-99","-99",0,1,0,0,0,"-99","",0,0,0,0,0,1,0,0,0,"-99","Yes","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"219","2016","SVN","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Daily","-99","Weekly","-99",0,1,0,"-99","I need a version control system.","-99",1,0,0,1,0,0,0,0,"-99","-99","After entering postsecondary education","-99","3","1","3","Once a semester","-99","-99","Yes","I make them myself","No",0,1,0,"-99","Change tracking (e.g. changes/additions to code on a macro-scale)","-99","Yes",0,0,1,1,0,0,0,0,"-99","",0,1,0,0,0,"-99","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"220","2005","SVN","-99",0,0,1,0,0,0,0,"-99",1,1,1,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,0,"-99","I need a version control system.","-99",1,0,0,0,0,0,0,0,"-99","-99","After entering postsecondary education","-99","2","2","4","Weekly","-99","Google","Yes","","",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"221","","","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"222","2016","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,0,"-99","I need a version control system.","-99",1,1,1,0,0,0,0,0,"-99","self","Before entering postsecondary education","-99","4","1","3","Once a semester","-99","stack overflow questions","Yes","","",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"223","","","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"224","","","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"225","2015","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,0,"-99","My collaborators use it.","-99",0,0,0,0,0,0,0,1,"learning by doing","-99","After entering postsecondary education","-99","3","3","4","Once a year","-99","-99","Yes","I mix original and secondary materials","No",1,0,0,"-99","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"226","2010","SVN","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,0,"-99","My collaborators use it.","-99",0,0,0,1,0,0,0,0,"-99","no one, learnt from internet","After entering postsecondary education","-99","3","2","3","Weekly","-99","https://www.atlassian.com/git/tutorials","Yes","","",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"227","2015","Git","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,0,"-99","I need a version control system.","-99",1,0,1,0,0,1,0,0,"-99","-99","After entering postsecondary education","-99","3","2","4","Weekly","-99","-99","Yes","I mix original and secondary materials","Yes",1,0,1,"-99","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"228","2018","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Once every 4 months","-99","Once every 4 months","-99",1,1,0,"-99","I need a version control system.","-99",0,0,0,0,0,1,1,0,"-99","Peer learning group of colleagues","After entering postsecondary education","-99","3","3","3","Once a year","-99","-99","No","","",NA,NA,NA,"","Publishing (e.g. making content available online)","-99","Yes",0,0,1,0,0,1,0,0,"-99","",0,0,0,1,0,"-99","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"229","2017","Git","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Weekly","-99","Weekly","-99",0,1,0,"-99","My collaborators use it.","-99",1,0,1,0,0,0,0,0,"-99","Team mates for a project","Before entering postsecondary education","-99","","","","","","","","","",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"230","2016","Git","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,1,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,0,"-99","","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"231","2005","SVN","-99",0,0,1,0,0,0,0,"-99",0,1,1,1,0,0,0,"-99","-99","","Weekly","-99","Weekly","-99",1,1,0,"-99","I need a version control system.","-99",1,0,0,1,0,0,0,1,"endless trial and error","me. self.","After entering postsecondary education","-99","5","4","4","Once a semester","-99","'-h","Yes","I mix original and secondary materials","Yes",1,0,0,":-/ My efforts to teach git and usually much more chaotic than that. Usually it's one-on-one with a mentee, intern, or coworker, so the guidance is very customized.","Collaboration (e.g. editing and updating data/code within a team)","-99","Yes",1,1,1,1,1,0,0,0,"-99","At CUNY, it's because we want to actively work on code continuously but also be relatively certain that all the deployments of that code are in sync, so we drop releases when motivated.",0,1,0,0,0,"-99","",1,1,0,0,0,0,0,1,0,"-99","Yes","Weekly","-99","No","It's messy or absent. I suppose I most focus on this when I need other people to actively reproduce my protocols.","Maybe","No",NA,NA,NA,NA,NA,NA,"","Public-Applied History & Archival Administration ","-99","Staff","-99","8-10 years","Public University","-99"
"232","2005","SVN","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,1,"IDE/code editor","Other:","It was used by the Linux kernel team and was better for them than SVN",1,0,0,0,0,0,0,0,"-99","not applicable","After entering postsecondary education","-99","3","2","5","Once a semester","-99","the Git Book","No","","",NA,NA,NA,"","Collaboration (e.g. editing and updating data/code within a team)","-99","Yes",1,1,1,1,1,0,0,0,"-99","I build static websites using GitHub Actions and run Python tests with GitLab CI.",0,0,0,0,1,"I support research in my librarian role as a partner for researchers","",0,0,0,1,0,1,0,0,0,"-99","Yes","Monthly","-99","No","We're starting to do this. I prefer keeping documentation close to code, for example in README.md files.","Maybe","Yes",0,0,0,0,1,0,"-99","Computer & Information Sciences","-99","Staff","-99","4-7 years","Public University","-99"
"233","2015","Git","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Monthly","-99","Weekly","-99",0,1,0,"-99","My collaborators use it.","-99",1,0,1,1,0,1,1,0,"-99","Instructor at a workshop","After entering postsecondary education","-99","3","3","2","Once a semester","-99","Notes from previous workshop","No","","",NA,NA,NA,"","Change tracking (e.g. changes/additions to code on a macro-scale)","-99","Yes",0,1,1,1,0,0,1,0,"-99","",0,0,0,1,0,"-99","",1,1,0,0,0,0,0,0,0,"-99","No","","","","-99","Maybe","No",NA,NA,NA,NA,NA,NA,"","Library Science","-99","Staff","-99","4-7 years","Private University","-99"
"234","2013","Git","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Weekly","-99","Weekly","-99",0,1,0,"-99","I need a version control system.","-99",1,0,0,0,0,0,1,0,"-99","Carpentries instructors","After entering postsecondary education","-99","4","3","3","Other:","I sometimes look up things that I've forgotten","-99","Yes","I mix original and secondary materials","No",1,0,0,"A helper is super useful especially when people are first getting set up. ","Openness (e.g. sharing data and code for open access)","-99","Yes",0,0,1,1,1,0,0,0,"-99","",1,1,0,0,0,"-99","Yes",1,1,0,0,1,0,1,0,0,"-99","Yes","Weekly","-99","Yes","-99","Maybe","Yes",0,0,0,0,1,0,"-99","Library Science","-99","Staff","-99","4-7 years","Private University","-99"
"235","2016","Git","-99",0,0,1,0,0,0,0,"-99",0,0,0,0,0,1,0,"-99","-99","we are looking at options - we haven't needed to ","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"236","2012","Git","-99",0,0,1,0,0,0,0,"-99",0,1,0,0,0,0,0,"-99","-99","","Weekly","-99","Weekly","-99",0,1,0,"-99","Other:","Learning to help computational researchers in my role as a librarian.",0,0,0,0,0,0,0,1,"Community of practice on campus","Data librarians at the UC Berkeley Library Data Lab.","After entering postsecondary education","-99","3","2","3","Once a semester","-99","googling problems and the software carpentry Version Control with Git curriculum","Yes","I reuse materials from others","Yes",1,0,1,"Helpers are essential. I've only taught Git as Software Carpentry workshops.","Openness (e.g. sharing data and code for open access)","-99","Yes",0,0,1,1,0,0,0,0,"-99","",0,0,0,1,0,"-99","",1,1,0,0,0,1,0,1,0,"-99","Yes","Monthly","-99","No","We meet and discuss protocol, and then write up readme files as necessary and capture workflow in GitHub issues as they arise. I'm still new to collaborative research coding on Git and tend to work with collaborators with more git experience so follow their guidance. ","Maybe","Yes",0,0,1,0,0,1,"Have used institutional repositories ","Library Science","-99","Other","""Continuous appointment"" track librarian (tenure like, but not faculty status)","0-3 years","Public University","-99"
"237","2017","Git","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,0,0,0,"-99","-99","","Weekly","-99","Weekly","-99",0,1,0,"-99","My collaborators use it.","-99",0,0,0,0,0,0,0,1,"workplace / colleagues","co-worker","After entering postsecondary education","-99","3","2","3","Once a semester","-99","git cheat sheet - or stack exchange","","","",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"238","","","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","","","","","","",NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,"","","","","","","",""
"239","1999","CVS","-99",0,0,1,0,0,1,0,"-99",0,1,0,0,1,0,0,"mod_dav_svn","-99","","Daily","-99","Daily","-99",0,1,0,"-99","Other:","I started using version control because collaborators used it. I started using git because it was better than SVN.",1,0,0,1,0,0,0,0,"-99","I learned from online resources","After entering postsecondary education","-99","3","1","5","Never","-99","StackOverflow","Yes","I make them myself","No",1,0,1,"Diagrams and illustrations — I've never been happy with most of the diagrams of git history and branching that I've seen and used.","Collaboration (e.g. editing and updating data/code within a team)","-99","Yes",1,1,1,1,1,1,1,1,"Webhooks, integration with Slack and chatbots","We currently use CircleCI to run CI for all pushed branches or pull requests, and require that tests pass for PRs to be merged. In the past, I have had staging servers that automatically deployed any updates to master.",0,0,0,1,0,"-99","",1,0,0,0,0,1,0,0,0,"-99","Yes","Weekly","-99","Yes","We document our development processes and community norms in git(hub) repositories, mostly in the form of GitHub Pages sites. But also just GitHub repositories containing Markdown files.","No","No",NA,NA,NA,NA,NA,NA,"","Library Science","-99","Staff","-99","4-7 years","Private University","-99"
"240","2018","Git","-99",0,0,1,0,0,0,0,"-99",1,1,0,0,1,0,0,"-99","-99","","Daily","-99","Daily","-99",0,1,0,"-99","I need a version control system.","-99",1,0,1,1,0,0,0,0,"-99","-99","Before entering postsecondary education","-99","3","3","3","Once a year","-99","-99","Yes","I mix original and secondary materials","No",1,0,1,"-99","Method tracking (e.g. documenting methodologies and protocols)","-99","Yes",1,1,1,1,0,1,1,0,"-99","-99",1,0,0,0,0,"-99","",1,1,1,1,1,0,0,1,0,"-99","Yes","Weekly","-99","Yes","-99","Yes","Yes",0,0,0,0,0,1,"-99","Bioinformatics ","-99","Staff","-99","0-3 years","Other:","-99"
"241","2013","Git","-99",0,0,1,0,0,0,0,"-99",1,1,1,0,0,0,0,"-99","-99","","Weekly","-99","Daily","-99",0,1,0,"-99","I need a version control system.","-99",1,0,0,0,0,0,0,0,"-99","Article and blog authors, and stackoverflow/exchange. Their role relative to me was complete strangers. ","After entering postsecondary education","-99","1","1","3","Never","-99","Probably a combination of stackoverflow/exchange and the official documentation","Yes","I mix original and secondary materials","No",1,0,1,"Nothing comes to mind. ","Other:","I would say it’s probably equally version control and collaboration. ","Yes",0,1,1,1,1,0,1,0,"-99","",0,1,0,0,0,"-99","",1,1,1,0,0,0,0,1,0,"-99","Yes","Weekly","-99","No","Poorly! Also, with readmes, code comments, wikis, and other digital artifacts (e.g., Google Docs).","Maybe","Yes",0,0,1,0,0,0,"-99","Information Science ","-99","Other","I am a permanent researcher and analyst at one institution, and a PhD student at another","4-7 years","Other:","Public university and also government agency"
"242","2002","CVS","-99",0,0,1,0,0,0,0,"-99",0,1,1,0,1,0,0,"just a shell account at an isp where i keep some private repos","-99","","Daily","-99","Daily","-99",0,1,0,"-99","My collaborators use it.","-99",0,0,0,1,0,0,0,1,"bugging the programmer sitting next to me","the programmer sitting next to me","Other:","after having 2 masters degrees, before starting my phd","4","3","3","Never","-99","1) stack overflow, 2) online docs","Yes","I reuse materials from others","No",1,0,1,"i've only taught it informally. most recently to my 14-year-old son and the three other kids in his year-long computer science project group","Other:","All of the above, but mostly as my preferred backup system for active projects","Yes",0,0,1,1,1,0,0,1,"i have used all of them, but i didn't check the ones i don't use regularly","",0,1,0,0,0,"-99","",0,0,0,0,0,0,0,0,1,"i use it for code and for text-based writing, but mostly for individual projects these days","Yes","Other:","when i'm working as a programmer, daily. lately i use it to help my son and i use it for my own projects. my advisors and collaborators haven't helped much with code, so my collaborations tend to be with google drive and overleaf","No","i don't. i'm a bad researcher.","Maybe","No",NA,NA,NA,NA,NA,NA,"","Information Science ","-99","Doctoral student","-99","0-3 years","Public University","-99"
